station_name,station_link,type,bus_number
Bus stop for Phra Pinklao Pier,http://www.transitbangkok.com/stations/Bangkok%20Bus/Bus%20stop%20for%20Phra%20Pinklao%20Pier,inbound,524
PATA,http://www.transitbangkok.com/stations/Bangkok%20Bus/PATA,inbound,524
Central Pinklao,http://www.transitbangkok.com/stations/Bangkok%20Bus/Central%20Pinklao,inbound,524
Southern Bus Terminal (Sai Tai Mai),http://www.transitbangkok.com/stations/Bangkok%20Bus/Southern%20Bus%20Terminal%20%28Sai%20Tai%20Mai%29,inbound,524
Southern Bus Terminal (Sai Tai Mai),http://www.transitbangkok.com/stations/Bangkok%20Bus/Southern%20Bus%20Terminal%20%28Sai%20Tai%20Mai%29,outbound,524
Major Pinklao,http://www.transitbangkok.com/stations/Bangkok%20Bus/Major%20Pinklao,outbound,524
PATA,http://www.transitbangkok.com/stations/Bangkok%20Bus/PATA,outbound,524
Bus stop for Phra Pinklao Pier,http://www.transitbangkok.com/stations/Bangkok%20Bus/Bus%20stop%20for%20Phra%20Pinklao%20Pier,outbound,524
Sanam Luang,http://www.transitbangkok.com/stations/Bangkok%20Bus/Sanam%20Luang,outbound,524
Wat Chanasongkram School,http://www.transitbangkok.com/stations/Bangkok%20Bus/Wat%20Chanasongkram%20School,outbound,524
Wat Sam Phraya,http://www.transitbangkok.com/stations/Bangkok%20Bus/Wat%20Sam%20Phraya,outbound,524
Thewet  Intersection,http://www.transitbangkok.com/stations/Bangkok%20Bus/Thewet%20%20Intersection,outbound,524
Royal Irrigation Department Si Yan,http://www.transitbangkok.com/stations/Bangkok%20Bus/Royal%20Irrigation%20Department%20Si%20Yan,outbound,524
Bus stop for Kiak Kai Pier,http://www.transitbangkok.com/stations/Bangkok%20Bus/Bus%20stop%20for%20Kiak%20Kai%20Pier,outbound,524
Saphan Kwai,http://www.transitbangkok.com/stations/BTS/Saphan%20Kwai,outbound,524
Chatuchak Park,http://www.transitbangkok.com/stations/Mrt/Chatuchak%20Park,outbound,524
Mo Chit,http://www.transitbangkok.com/stations/BTS/Mo%20Chit,outbound,524
Elephant Tower,http://www.transitbangkok.com/stations/Bangkok%20Bus/Elephant%20Tower,outbound,524
Me Yo Hospital,http://www.transitbangkok.com/stations/Bangkok%20Bus/Me%20Yo%20Hospital,outbound,524
Bang Khen Youth Center,http://www.transitbangkok.com/stations/Bangkok%20Bus/Bang%20Khen%20Youth%20Center,outbound,524
Tha It,http://www.transitbangkok.com/stations/Bangkok%20Bus/Tha%20It,inbound,528
Me Yo Hospital,http://www.transitbangkok.com/stations/Bangkok%20Bus/Me%20Yo%20Hospital,inbound,528
Elephant Tower,http://www.transitbangkok.com/stations/Bangkok%20Bus/Elephant%20Tower,inbound,528
Lat Phrao,http://www.transitbangkok.com/stations/Mrt/Lat%20Phrao,inbound,528
Ratchadaphisek,http://www.transitbangkok.com/stations/Mrt/Ratchadaphisek,inbound,528
Sutthisan,http://www.transitbangkok.com/stations/Mrt/Sutthisan,inbound,528
Huai Khwang,http://www.transitbangkok.com/stations/Mrt/Huai%20Khwang,inbound,528
The Emerald Hotel,http://www.transitbangkok.com/stations/Bangkok%20Bus/The%20Emerald%20Hotel,inbound,528
Thailand Cultural Center,http://www.transitbangkok.com/stations/Mrt/Thailand%20Cultural%20Center,inbound,528
Phra Ram 9,http://www.transitbangkok.com/stations/Mrt/Phra%20Ram%209,inbound,528
Victory Monument,http://www.transitbangkok.com/stations/BTS/Victory%20Monument,inbound,528
Victory Monument,http://www.transitbangkok.com/stations/BTS/Victory%20Monument,outbound,528
Thailand Cultural Center,http://www.transitbangkok.com/stations/Mrt/Thailand%20Cultural%20Center,outbound,528
The Emerald Hotel,http://www.transitbangkok.com/stations/Bangkok%20Bus/The%20Emerald%20Hotel,outbound,528
Lat Phrao,http://www.transitbangkok.com/stations/Mrt/Lat%20Phrao,outbound,528
Phahon Yothin,http://www.transitbangkok.com/stations/Mrt/Phahon%20Yothin,outbound,528
Elephant Tower,http://www.transitbangkok.com/stations/Bangkok%20Bus/Elephant%20Tower,outbound,528
Me Yo Hospital,http://www.transitbangkok.com/stations/Bangkok%20Bus/Me%20Yo%20Hospital,outbound,528
Tha It,http://www.transitbangkok.com/stations/Bangkok%20Bus/Tha%20It,outbound,528
Samae Dam Garage,http://www.transitbangkok.com/stations/Bangkok%20Bus/Samae%20Dam%20Garage,inbound,529
Rama 2 Hospital,http://www.transitbangkok.com/stations/Bangkok%20Bus/Rama%202%20Hospital,inbound,529
Krung Thon Hospital,http://www.transitbangkok.com/stations/Bangkok%20Bus/Krung%20Thon%20Hospital,inbound,529
Wong Wian Yai Railway Station,http://www.transitbangkok.com/stations/Bangkok%20Bus/Wong%20Wian%20Yai%20Railway%20Station,inbound,529
Ban Khaek Intersection,http://www.transitbangkok.com/stations/Bangkok%20Bus/Ban%20Khaek%20Intersection,inbound,529
Charoen Krung,http://www.transitbangkok.com/stations/Bangkok%20Bus/Charoen%20Krung,inbound,529
Hua Lamphong Railway Station,http://www.transitbangkok.com/stations/Bangkok%20Bus/Hua%20Lamphong%20Railway%20Station,inbound,529
Hua Lamphong,http://www.transitbangkok.com/stations/Mrt/Hua%20Lamphong,inbound,529
Sam Yan,http://www.transitbangkok.com/stations/Mrt/Sam%20Yan,inbound,529
Chulalongkorn University (Phaya Thai Road),http://www.transitbangkok.com/stations/Bangkok%20Bus/Chulalongkorn%20University%20%28Phaya%20Thai%20Road%29,inbound,529
Ratchathewi,http://www.transitbangkok.com/stations/BTS/Ratchathewi,inbound,529
Phaya Thai,http://www.transitbangkok.com/stations/BTS/Phaya%20Thai,inbound,529
Victory Monument,http://www.transitbangkok.com/stations/BTS/Victory%20Monument,inbound,529
Phra Ram 9,http://www.transitbangkok.com/stations/Mrt/Phra%20Ram%209,inbound,529
Thailand Cultural Center,http://www.transitbangkok.com/stations/Mrt/Thailand%20Cultural%20Center,inbound,529
The Emerald Hotel,http://www.transitbangkok.com/stations/Bangkok%20Bus/The%20Emerald%20Hotel,inbound,529
Huai Khwang,http://www.transitbangkok.com/stations/Mrt/Huai%20Khwang,inbound,529
Sutthisan,http://www.transitbangkok.com/stations/Mrt/Sutthisan,inbound,529
Ratchadaphisek,http://www.transitbangkok.com/stations/Mrt/Ratchadaphisek,inbound,529
Chadrakasem Rajbhat University,http://www.transitbangkok.com/stations/Bangkok%20Bus/Chadrakasem%20Rajbhat%20University,inbound,529
Elephant Tower,http://www.transitbangkok.com/stations/Bangkok%20Bus/Elephant%20Tower,inbound,529
Chatuchak Park,http://www.transitbangkok.com/stations/Mrt/Chatuchak%20Park,inbound,529
Mo Chit,http://www.transitbangkok.com/stations/BTS/Mo%20Chit,inbound,529
Kamphaen Phet,http://www.transitbangkok.com/stations/Mrt/Kamphaen%20Phet,inbound,529
Mochit 2 / Northeastern Bus Terminal,http://www.transitbangkok.com/stations/Bangkok%20Bus/Mochit%202%20_%20Northeastern%20Bus%20Terminal,inbound,529
Mochit 2 / Northeastern Bus Terminal,http://www.transitbangkok.com/stations/Bangkok%20Bus/Mochit%202%20_%20Northeastern%20Bus%20Terminal,outbound,529
Kamphaen Phet,http://www.transitbangkok.com/stations/Mrt/Kamphaen%20Phet,outbound,529
Mo Chit,http://www.transitbangkok.com/stations/BTS/Mo%20Chit,outbound,529
Chatuchak Park,http://www.transitbangkok.com/stations/Mrt/Chatuchak%20Park,outbound,529
Elephant Tower,http://www.transitbangkok.com/stations/Bangkok%20Bus/Elephant%20Tower,outbound,529
Chadrakasem Rajbhat University,http://www.transitbangkok.com/stations/Bangkok%20Bus/Chadrakasem%20Rajbhat%20University,outbound,529
Ratchadaphisek,http://www.transitbangkok.com/stations/Mrt/Ratchadaphisek,outbound,529
Sutthisan,http://www.transitbangkok.com/stations/Mrt/Sutthisan,outbound,529
Huai Khwang,http://www.transitbangkok.com/stations/Mrt/Huai%20Khwang,outbound,529
The Emerald Hotel,http://www.transitbangkok.com/stations/Bangkok%20Bus/The%20Emerald%20Hotel,outbound,529
Thailand Cultural Center,http://www.transitbangkok.com/stations/Mrt/Thailand%20Cultural%20Center,outbound,529
Phra Ram 9,http://www.transitbangkok.com/stations/Mrt/Phra%20Ram%209,outbound,529
Victory Monument,http://www.transitbangkok.com/stations/BTS/Victory%20Monument,outbound,529
Phaya Thai,http://www.transitbangkok.com/stations/BTS/Phaya%20Thai,outbound,529
Ratchathewi,http://www.transitbangkok.com/stations/BTS/Ratchathewi,outbound,529
Chulalongkorn University (Phaya Thai Road),http://www.transitbangkok.com/stations/Bangkok%20Bus/Chulalongkorn%20University%20%28Phaya%20Thai%20Road%29,outbound,529
Sam Yan,http://www.transitbangkok.com/stations/Mrt/Sam%20Yan,outbound,529
Hua Lamphong,http://www.transitbangkok.com/stations/Mrt/Hua%20Lamphong,outbound,529
Hua Lamphong Railway Station,http://www.transitbangkok.com/stations/Bangkok%20Bus/Hua%20Lamphong%20Railway%20Station,outbound,529
China Town,http://www.transitbangkok.com/stations/Bangkok%20Bus/China%20Town,outbound,529
Ban Khaek Intersection,http://www.transitbangkok.com/stations/Bangkok%20Bus/Ban%20Khaek%20Intersection,outbound,529
Wong Wian Yai Railway Station,http://www.transitbangkok.com/stations/Bangkok%20Bus/Wong%20Wian%20Yai%20Railway%20Station,outbound,529
Krung Thon Hospital,http://www.transitbangkok.com/stations/Bangkok%20Bus/Krung%20Thon%20Hospital,outbound,529
Rama 2 Hospital,http://www.transitbangkok.com/stations/Bangkok%20Bus/Rama%202%20Hospital,outbound,529
Samae Dam Garage,http://www.transitbangkok.com/stations/Bangkok%20Bus/Samae%20Dam%20Garage,outbound,529
Mochit 2 / Northeastern Bus Terminal,http://www.transitbangkok.com/stations/Bangkok%20Bus/Mochit%202%20_%20Northeastern%20Bus%20Terminal,inbound,536
Kamphaen Phet,http://www.transitbangkok.com/stations/Mrt/Kamphaen%20Phet,inbound,536
Victory Monument,http://www.transitbangkok.com/stations/BTS/Victory%20Monument,inbound,536
Deja General Hospital,http://www.transitbangkok.com/stations/Bangkok%20Bus/Deja%20General%20Hospital,inbound,536
Ratchaprarop Station,http://www.transitbangkok.com/stations/Airport%20Link/Ratchaprarop%20Station,inbound,536
Hotel Amari Watergate (Ratchaprarop Rd),http://www.transitbangkok.com/stations/Bangkok%20Bus/Hotel%20Amari%20Watergate%20%28Ratchaprarop%20Rd%29,inbound,536
"BITEC, Bang Na, Entrance 3",http://www.transitbangkok.com/stations/Bangkok%20Bus/BITEC%2C%20Bang%20Na%2C%20Entrance%203,inbound,536
Bang Na,http://www.transitbangkok.com/stations/BTS/Bang%20Na,inbound,536
Bearing,http://www.transitbangkok.com/stations/BTS/Bearing,inbound,536
Imperial Samrong,http://www.transitbangkok.com/stations/Bangkok%20Bus/Imperial%20Samrong,inbound,536
Pak Nam Market,http://www.transitbangkok.com/stations/Bangkok%20Bus/Pak%20Nam%20Market,inbound,536
Pak Nam Market,http://www.transitbangkok.com/stations/Bangkok%20Bus/Pak%20Nam%20Market,outbound,536
Imperial Samrong,http://www.transitbangkok.com/stations/Bangkok%20Bus/Imperial%20Samrong,outbound,536
Bearing,http://www.transitbangkok.com/stations/BTS/Bearing,outbound,536
Bang Na,http://www.transitbangkok.com/stations/BTS/Bang%20Na,outbound,536
"BITEC, Bang Na, Entrance 3",http://www.transitbangkok.com/stations/Bangkok%20Bus/BITEC%2C%20Bang%20Na%2C%20Entrance%203,outbound,536
Hotel Amari Watergate (Ratchaprarop Rd),http://www.transitbangkok.com/stations/Bangkok%20Bus/Hotel%20Amari%20Watergate%20%28Ratchaprarop%20Rd%29,outbound,536
Ratchaprarop Station,http://www.transitbangkok.com/stations/Airport%20Link/Ratchaprarop%20Station,outbound,536
Deja General Hospital,http://www.transitbangkok.com/stations/Bangkok%20Bus/Deja%20General%20Hospital,outbound,536
Victory Monument,http://www.transitbangkok.com/stations/BTS/Victory%20Monument,outbound,536
Kamphaen Phet,http://www.transitbangkok.com/stations/Mrt/Kamphaen%20Phet,outbound,536
Mochit 2 / Northeastern Bus Terminal,http://www.transitbangkok.com/stations/Bangkok%20Bus/Mochit%202%20_%20Northeastern%20Bus%20Terminal,outbound,536
Bang Phli,http://www.transitbangkok.com/stations/Bangkok%20Bus/Bang%20Phli,inbound,537
Hua Mak Station,http://www.transitbangkok.com/stations/Airport%20Link/Hua%20Mak%20Station,inbound,537
Rajamangala Stadium,http://www.transitbangkok.com/stations/Bangkok%20Bus/Rajamangala%20Stadium,inbound,537
The Mall Ramkhamhaeng,http://www.transitbangkok.com/stations/Bangkok%20Bus/The%20Mall%20Ramkhamhaeng,inbound,537
Victory Monument,http://www.transitbangkok.com/stations/BTS/Victory%20Monument,inbound,537
Victory Monument,http://www.transitbangkok.com/stations/BTS/Victory%20Monument,outbound,537
The Mall Ramkhamhaeng,http://www.transitbangkok.com/stations/Bangkok%20Bus/The%20Mall%20Ramkhamhaeng,outbound,537
Rajamangala Stadium,http://www.transitbangkok.com/stations/Bangkok%20Bus/Rajamangala%20Stadium,outbound,537
Hua Mak Station,http://www.transitbangkok.com/stations/Airport%20Link/Hua%20Mak%20Station,outbound,537
Bang Phli,http://www.transitbangkok.com/stations/Bangkok%20Bus/Bang%20Phli,outbound,537
Victory Monument,http://www.transitbangkok.com/stations/BTS/Victory%20Monument,inbound,538
Deja General Hospital,http://www.transitbangkok.com/stations/Bangkok%20Bus/Deja%20General%20Hospital,inbound,538
Wat Thaphan (Ratchaprarop Road),http://www.transitbangkok.com/stations/Bangkok%20Bus/Wat%20Thaphan%20%28Ratchaprarop%20Road%29,inbound,538
Viphawadi - Sutthisan Intersection,http://www.transitbangkok.com/stations/Bangkok%20Bus/Viphawadi%20-%20Sutthisan%20Intersection,inbound,538
Don Muang Airport,http://www.transitbangkok.com/stations/Bangkok%20Bus/Don%20Muang%20Airport,inbound,538
Zeer Rangsit,http://www.transitbangkok.com/stations/Bangkok%20Bus/Zeer%20Rangsit,inbound,538
Dream World,http://www.transitbangkok.com/stations/Bangkok%20Bus/Dream%20World,inbound,538
Dream World,http://www.transitbangkok.com/stations/Bangkok%20Bus/Dream%20World,outbound,538
Zeer Rangsit,http://www.transitbangkok.com/stations/Bangkok%20Bus/Zeer%20Rangsit,outbound,538
Don Muang Airport,http://www.transitbangkok.com/stations/Bangkok%20Bus/Don%20Muang%20Airport,outbound,538
Victory Monument,http://www.transitbangkok.com/stations/BTS/Victory%20Monument,outbound,538
Sri Monthon Village,http://www.transitbangkok.com/stations/Bangkok%20Bus/Sri%20Monthon%20Village,inbound,539
Mahidol University Salaya,http://www.transitbangkok.com/stations/Bangkok%20Bus/Mahidol%20University%20Salaya,inbound,539
Southern Bus Terminal (Sai Tai Mai),http://www.transitbangkok.com/stations/Bangkok%20Bus/Southern%20Bus%20Terminal%20%28Sai%20Tai%20Mai%29,inbound,539
Victory Monument,http://www.transitbangkok.com/stations/BTS/Victory%20Monument,inbound,539
Bus stop for Krung Thon Bridge Pier,http://www.transitbangkok.com/stations/Bangkok%20Bus/Bus%20stop%20for%20Krung%20Thon%20Bridge%20Pier,inbound,539
Suan Chitralada,http://www.transitbangkok.com/stations/Bangkok%20Bus/Suan%20Chitralada,inbound,539
Wat Thaphan (Ratchaprarop Road),http://www.transitbangkok.com/stations/Bangkok%20Bus/Wat%20Thaphan%20%28Ratchaprarop%20Road%29,inbound,539
Wat Thaphan (Ratchaprarop Road),http://www.transitbangkok.com/stations/Bangkok%20Bus/Wat%20Thaphan%20%28Ratchaprarop%20Road%29,outbound,539
Victory Monument,http://www.transitbangkok.com/stations/BTS/Victory%20Monument,outbound,539
Suan Chitralada,http://www.transitbangkok.com/stations/Bangkok%20Bus/Suan%20Chitralada,outbound,539
Bus stop for Krung Thon Bridge Pier,http://www.transitbangkok.com/stations/Bangkok%20Bus/Bus%20stop%20for%20Krung%20Thon%20Bridge%20Pier,outbound,539
Southern Bus Terminal (Sai Tai Mai),http://www.transitbangkok.com/stations/Bangkok%20Bus/Southern%20Bus%20Terminal%20%28Sai%20Tai%20Mai%29,outbound,539
Mahidol University Salaya,http://www.transitbangkok.com/stations/Bangkok%20Bus/Mahidol%20University%20Salaya,outbound,539
Sri Monthon Village,http://www.transitbangkok.com/stations/Bangkok%20Bus/Sri%20Monthon%20Village,outbound,539
Southern Bus Terminal (Sai Tai Mai),http://www.transitbangkok.com/stations/Bangkok%20Bus/Southern%20Bus%20Terminal%20%28Sai%20Tai%20Mai%29,inbound,542
Major Pinklao,http://www.transitbangkok.com/stations/Bangkok%20Bus/Major%20Pinklao,inbound,542
Sri Wichai Hospital 1,http://www.transitbangkok.com/stations/Bangkok%20Bus/Sri%20Wichai%20Hospital%201,inbound,542
Tha Phra Rungrueang Market,http://www.transitbangkok.com/stations/Bangkok%20Bus/Tha%20Phra%20Rungrueang%20Market,inbound,542
Ban Khaek Intersection,http://www.transitbangkok.com/stations/Bangkok%20Bus/Ban%20Khaek%20Intersection,inbound,542
Charoen Krung,http://www.transitbangkok.com/stations/Bangkok%20Bus/Charoen%20Krung,inbound,542
Hua Lamphong Railway Station,http://www.transitbangkok.com/stations/Bangkok%20Bus/Hua%20Lamphong%20Railway%20Station,inbound,542
Hua Lamphong,http://www.transitbangkok.com/stations/Mrt/Hua%20Lamphong,inbound,542
Sam Yan,http://www.transitbangkok.com/stations/Mrt/Sam%20Yan,inbound,542
Chulalongkorn University (Phaya Thai Road),http://www.transitbangkok.com/stations/Bangkok%20Bus/Chulalongkorn%20University%20%28Phaya%20Thai%20Road%29,inbound,542
Ratchathewi,http://www.transitbangkok.com/stations/BTS/Ratchathewi,inbound,542
Phaya Thai,http://www.transitbangkok.com/stations/BTS/Phaya%20Thai,inbound,542
Victory Monument,http://www.transitbangkok.com/stations/BTS/Victory%20Monument,inbound,542
Victory Monument,http://www.transitbangkok.com/stations/BTS/Victory%20Monument,outbound,542
Suan Chitralada,http://www.transitbangkok.com/stations/Bangkok%20Bus/Suan%20Chitralada,outbound,542
Bus stop for Krung Thon Bridge Pier,http://www.transitbangkok.com/stations/Bangkok%20Bus/Bus%20stop%20for%20Krung%20Thon%20Bridge%20Pier,outbound,542
Southern Bus Terminal (Sai Tai Mai),http://www.transitbangkok.com/stations/Bangkok%20Bus/Southern%20Bus%20Terminal%20%28Sai%20Tai%20Mai%29,outbound,542
Wat Lat Bua Khao,http://www.transitbangkok.com/stations/Bangkok%20Bus/Wat%20Lat%20Bua%20Khao,inbound,544
Menam Ramada Plaza Riverside Hotel,http://www.transitbangkok.com/stations/Bangkok%20Bus/Menam%20Ramada%20Plaza%20Riverside%20Hotel,inbound,544
Wat Yan Nawa,http://www.transitbangkok.com/stations/Bangkok%20Bus/Wat%20Yan%20Nawa,inbound,544
Sathorn/Saphan Taksin,http://www.transitbangkok.com/stations/BTS/Sathorn_Saphan%20Taksin,inbound,544
Robinson Bang Rak,http://www.transitbangkok.com/stations/Bangkok%20Bus/Robinson%20Bang%20Rak,inbound,544
Bang Rak Market,http://www.transitbangkok.com/stations/Bangkok%20Bus/Bang%20Rak%20Market,inbound,544
Sala Daeng,http://www.transitbangkok.com/stations/BTS/Sala%20Daeng,inbound,544
Si Lom,http://www.transitbangkok.com/stations/Mrt/Si%20Lom,inbound,544
Lumphini,http://www.transitbangkok.com/stations/Mrt/Lumphini,inbound,544
Klong Toei,http://www.transitbangkok.com/stations/Mrt/Klong%20Toei,inbound,544
Klong Toei market,http://www.transitbangkok.com/stations/Bangkok%20Bus/Klong%20Toei%20market,inbound,544
"Bangkok University, City Campus",http://www.transitbangkok.com/stations/Bangkok%20Bus/Bangkok%20University%2C%20City%20Campus,inbound,544
On Nut,http://www.transitbangkok.com/stations/BTS/On%20Nut,inbound,544
Bang Chak,http://www.transitbangkok.com/stations/BTS/Bang%20Chak,inbound,544
Punnawithi,http://www.transitbangkok.com/stations/BTS/Punnawithi,inbound,544
Udom Suk Post Office,http://www.transitbangkok.com/stations/Bangkok%20Bus/Udom%20Suk%20Post%20Office,inbound,544
Udomsuk - Sukhumvit Intersection,http://www.transitbangkok.com/stations/Bangkok%20Bus/Udomsuk%20-%20Sukhumvit%20Intersection,inbound,544
"BITEC, Bang Na, Entrance 3",http://www.transitbangkok.com/stations/Bangkok%20Bus/BITEC%2C%20Bang%20Na%2C%20Entrance%203,inbound,544
Bang Na,http://www.transitbangkok.com/stations/BTS/Bang%20Na,inbound,544
Bearing,http://www.transitbangkok.com/stations/BTS/Bearing,inbound,544
Imperial Samrong,http://www.transitbangkok.com/stations/Bangkok%20Bus/Imperial%20Samrong,inbound,544
Nam Daeng Market,http://www.transitbangkok.com/stations/Bangkok%20Bus/Nam%20Daeng%20Market,inbound,544
Nam Daeng Market,http://www.transitbangkok.com/stations/Bangkok%20Bus/Nam%20Daeng%20Market,outbound,544
